integration_run_id,customer_id,workflow_run_id,integration_name,started_at,run_status,records_processed,integration_metadata
206,5,74,Waterfall,2026-05-02,completed,1501,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1282, ""error_code"": null}"
207,5,74,OpenAI,2026-05-02,completed,2033,"{""provider_category"": ""AI"", ""response_time_ms"": 987, ""error_code"": null}"
208,5,74,LinkedIn Sales Navigator,2026-05-02,completed,1059,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1342, ""error_code"": null}"
209,5,74,Claygent,2026-05-02,completed,2335,"{""provider_category"": ""AI"", ""response_time_ms"": 1422, ""error_code"": null}"
210,5,75,HubSpot,2026-04-05,completed,373,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1618, ""error_code"": null}"
211,5,75,Waterfall,2026-04-05,completed,1861,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1250, ""error_code"": null}"
212,5,75,Apollo,2026-04-05,completed,2012,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1076, ""error_code"": null}"
213,5,75,Claygent,2026-04-05,completed,877,"{""provider_category"": ""AI"", ""response_time_ms"": 2406, ""error_code"": null}"
214,5,76,Salesforce,2026-04-13,completed,613,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 221, ""error_code"": null}"
215,5,76,OpenAI,2026-04-13,completed,2304,"{""provider_category"": ""AI"", ""response_time_ms"": 846, ""error_code"": null}"
216,5,76,Claygent,2026-04-13,completed,1716,"{""provider_category"": ""AI"", ""response_time_ms"": 2148, ""error_code"": null}"
217,6,77,HubSpot,2026-05-06,completed,440,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 956, ""error_code"": null}"
218,6,77,OpenAI,2026-05-06,completed,625,"{""provider_category"": ""AI"", ""response_time_ms"": 2155, ""error_code"": null}"
219,6,77,LinkedIn Sales Navigator,2026-05-06,completed,1375,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1216, ""error_code"": null}"
220,6,77,Apollo,2026-05-06,completed,77,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1268, ""error_code"": null}"
221,6,77,Claygent,2026-05-06,completed,1621,"{""provider_category"": ""AI"", ""response_time_ms"": 1164, ""error_code"": null}"
222,6,78,OpenAI,2026-03-27,completed,1710,"{""provider_category"": ""AI"", ""response_time_ms"": 2258, ""error_code"": null}"
223,6,78,Claygent,2026-03-27,completed,1323,"{""provider_category"": ""AI"", ""response_time_ms"": 680, ""error_code"": null}"
224,6,79,HubSpot,2026-05-02,completed,2490,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 535, ""error_code"": null}"
225,6,79,LinkedIn Sales Navigator,2026-05-02,completed,2202,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2029, ""error_code"": null}"
226,6,79,Waterfall,2026-05-02,completed,2213,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1681, ""error_code"": null}"
227,6,79,Salesforce,2026-05-02,completed,369,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 659, ""error_code"": null}"
228,6,80,LinkedIn Sales Navigator,2026-03-10,completed,277,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2057, ""error_code"": null}"
229,6,81,Claygent,2026-04-12,completed,311,"{""provider_category"": ""AI"", ""response_time_ms"": 2416, ""error_code"": null}"
230,6,82,Salesforce,2026-02-17,completed,2250,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1809, ""error_code"": null}"
231,6,82,Apollo,2026-02-17,completed,2216,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 721, ""error_code"": null}"
232,6,82,Claygent,2026-02-17,completed,962,"{""provider_category"": ""AI"", ""response_time_ms"": 214, ""error_code"": null}"
233,6,83,Claygent,2026-05-10,completed,1767,"{""provider_category"": ""AI"", ""response_time_ms"": 264, ""error_code"": null}"
234,6,84,HubSpot,2026-02-25,completed,1234,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1159, ""error_code"": null}"
235,6,84,Claygent,2026-02-25,completed,2409,"{""provider_category"": ""AI"", ""response_time_ms"": 1506, ""error_code"": null}"
236,6,85,Salesforce,2026-03-26,completed,2080,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 392, ""error_code"": null}"
237,6,85,HubSpot,2026-03-26,completed,1460,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1761, ""error_code"": null}"
238,6,86,LinkedIn Sales Navigator,2026-04-07,completed,1756,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2482, ""error_code"": null}"
239,6,87,Salesforce,2026-03-16,completed,820,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2489, ""error_code"": null}"
240,6,87,LinkedIn Sales Navigator,2026-03-16,completed,938,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2163, ""error_code"": null}"
241,6,87,HubSpot,2026-03-16,completed,905,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1563, ""error_code"": null}"
242,6,87,Claygent,2026-03-16,completed,1291,"{""provider_category"": ""AI"", ""response_time_ms"": 262, ""error_code"": null}"
243,6,88,OpenAI,2026-02-28,failed,1313,"{""provider_category"": ""AI"", ""response_time_ms"": 1271, ""error_code"": ""rate_limit""}"
244,6,88,HubSpot,2026-02-28,failed,2150,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2236, ""error_code"": ""rate_limit""}"
245,6,88,LinkedIn Sales Navigator,2026-02-28,failed,453,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2123, ""error_code"": ""rate_limit""}"
246,6,89,Apollo,2026-04-06,completed,2383,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1206, ""error_code"": null}"
247,6,89,Waterfall,2026-04-06,completed,2095,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2455, ""error_code"": null}"
248,6,89,Salesforce,2026-04-06,completed,1432,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1254, ""error_code"": null}"
249,6,89,HubSpot,2026-04-06,completed,2051,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2209, ""error_code"": null}"
250,6,89,Claygent,2026-04-06,completed,1937,"{""provider_category"": ""AI"", ""response_time_ms"": 889, ""error_code"": null}"
251,7,90,Apollo,2026-05-28,completed,380,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 329, ""error_code"": null}"
252,7,90,Salesforce,2026-05-28,completed,432,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1860, ""error_code"": null}"
253,7,91,LinkedIn Sales Navigator,2026-05-21,completed,991,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1065, ""error_code"": null}"
254,7,92,LinkedIn Sales Navigator,2026-04-25,failed,1681,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 515, ""error_code"": ""rate_limit""}"
255,7,92,Waterfall,2026-04-25,failed,715,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1184, ""error_code"": ""mapping_error""}"
256,7,93,HubSpot,2026-05-03,completed,2489,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1824, ""error_code"": null}"
257,7,93,Claygent,2026-05-03,completed,1386,"{""provider_category"": ""AI"", ""response_time_ms"": 321, ""error_code"": null}"
258,7,94,HubSpot,2026-05-23,completed,681,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1756, ""error_code"": null}"
259,7,94,Waterfall,2026-05-23,completed,681,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1795, ""error_code"": null}"
260,7,94,Claygent,2026-05-23,completed,1347,"{""provider_category"": ""AI"", ""response_time_ms"": 1677, ""error_code"": null}"
261,7,95,Claygent,2026-04-30,completed,2495,"{""provider_category"": ""AI"", ""response_time_ms"": 1528, ""error_code"": null}"
262,7,95,HubSpot,2026-04-30,completed,1627,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 250, ""error_code"": null}"
263,7,95,Salesforce,2026-04-30,completed,1245,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1894, ""error_code"": null}"
264,7,95,Apollo,2026-04-30,completed,1638,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 546, ""error_code"": null}"
265,7,96,Apollo,2026-05-27,completed,1529,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1230, ""error_code"": null}"
266,7,96,OpenAI,2026-05-27,completed,1060,"{""provider_category"": ""AI"", ""response_time_ms"": 2230, ""error_code"": null}"
267,7,96,HubSpot,2026-05-27,completed,2482,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1000, ""error_code"": null}"
268,7,96,Salesforce,2026-05-27,completed,1925,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 638, ""error_code"": null}"
269,7,97,Apollo,2026-05-11,completed,872,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2162, ""error_code"": null}"
270,7,97,HubSpot,2026-05-11,completed,1336,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 927, ""error_code"": null}"
271,7,97,Claygent,2026-05-11,completed,1681,"{""provider_category"": ""AI"", ""response_time_ms"": 1507, ""error_code"": null}"
272,7,98,Claygent,2026-06-11,failed,2284,"{""provider_category"": ""AI"", ""response_time_ms"": 936, ""error_code"": ""mapping_error""}"
273,7,98,LinkedIn Sales Navigator,2026-06-11,failed,2303,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 310, ""error_code"": ""mapping_error""}"
274,7,98,Waterfall,2026-06-11,failed,1940,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1058, ""error_code"": ""rate_limit""}"
275,7,99,OpenAI,2026-05-13,completed,2012,"{""provider_category"": ""AI"", ""response_time_ms"": 1841, ""error_code"": null}"
276,7,100,Salesforce,2026-05-14,completed,1686,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1558, ""error_code"": null}"
277,7,100,LinkedIn Sales Navigator,2026-05-14,completed,1813,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 633, ""error_code"": null}"
278,7,100,Claygent,2026-05-14,completed,93,"{""provider_category"": ""AI"", ""response_time_ms"": 603, ""error_code"": null}"
279,7,101,Apollo,2026-05-27,completed,1260,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1903, ""error_code"": null}"
280,7,101,Claygent,2026-05-27,completed,401,"{""provider_category"": ""AI"", ""response_time_ms"": 675, ""error_code"": null}"
281,7,102,Claygent,2026-05-04,completed,521,"{""provider_category"": ""AI"", ""response_time_ms"": 292, ""error_code"": null}"
282,7,102,Apollo,2026-05-04,completed,1455,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 647, ""error_code"": null}"
283,7,102,HubSpot,2026-05-04,completed,723,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1199, ""error_code"": null}"
284,7,103,Claygent,2026-04-11,completed,1809,"{""provider_category"": ""AI"", ""response_time_ms"": 1792, ""error_code"": null}"
285,7,103,Salesforce,2026-04-11,completed,68,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1079, ""error_code"": null}"
286,7,103,LinkedIn Sales Navigator,2026-04-11,completed,892,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1340, ""error_code"": null}"
287,7,103,Waterfall,2026-04-11,completed,306,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 616, ""error_code"": null}"
288,7,104,LinkedIn Sales Navigator,2026-05-02,completed,756,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1418, ""error_code"": null}"
289,7,104,Claygent,2026-05-02,completed,2467,"{""provider_category"": ""AI"", ""response_time_ms"": 547, ""error_code"": null}"
290,7,104,Apollo,2026-05-02,completed,598,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1482, ""error_code"": null}"
291,7,104,HubSpot,2026-05-02,completed,532,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1177, ""error_code"": null}"
292,7,105,LinkedIn Sales Navigator,2026-05-08,completed,624,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 966, ""error_code"": null}"
293,7,105,Waterfall,2026-05-08,completed,1338,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2047, ""error_code"": null}"
294,7,105,Claygent,2026-05-08,completed,269,"{""provider_category"": ""AI"", ""response_time_ms"": 1670, ""error_code"": null}"
295,7,106,OpenAI,2026-04-15,completed,953,"{""provider_category"": ""AI"", ""response_time_ms"": 1396, ""error_code"": null}"
296,7,106,Waterfall,2026-04-15,completed,183,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1325, ""error_code"": null}"
297,7,106,Claygent,2026-04-15,completed,970,"{""provider_category"": ""AI"", ""response_time_ms"": 2402, ""error_code"": null}"
298,7,106,LinkedIn Sales Navigator,2026-04-15,completed,1232,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 888, ""error_code"": null}"
299,7,107,HubSpot,2026-05-24,completed,2287,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1095, ""error_code"": null}"
300,7,107,Claygent,2026-05-24,completed,1791,"{""provider_category"": ""AI"", ""response_time_ms"": 619, ""error_code"": null}"
301,7,108,Waterfall,2026-04-29,failed,1486,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1953, ""error_code"": ""timeout""}"
302,7,108,Salesforce,2026-04-29,failed,620,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1046, ""error_code"": ""timeout""}"
303,7,108,Claygent,2026-04-29,failed,293,"{""provider_category"": ""AI"", ""response_time_ms"": 1636, ""error_code"": ""mapping_error""}"
304,7,109,HubSpot,2026-04-12,failed,1185,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 719, ""error_code"": ""mapping_error""}"
305,7,109,OpenAI,2026-04-12,failed,593,"{""provider_category"": ""AI"", ""response_time_ms"": 1222, ""error_code"": ""timeout""}"
306,7,110,OpenAI,2026-05-11,completed,1189,"{""provider_category"": ""AI"", ""response_time_ms"": 1711, ""error_code"": null}"
307,7,110,Claygent,2026-05-11,completed,1912,"{""provider_category"": ""AI"", ""response_time_ms"": 2199, ""error_code"": null}"
308,7,111,OpenAI,2026-04-02,failed,1211,"{""provider_category"": ""AI"", ""response_time_ms"": 1583, ""error_code"": ""mapping_error""}"
309,7,111,Apollo,2026-04-02,failed,2417,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 734, ""error_code"": ""mapping_error""}"
310,7,111,Claygent,2026-04-02,failed,2037,"{""provider_category"": ""AI"", ""response_time_ms"": 1607, ""error_code"": ""mapping_error""}"
311,7,112,Salesforce,2026-06-10,completed,1172,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 582, ""error_code"": null}"
312,7,112,Apollo,2026-06-10,completed,1526,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1225, ""error_code"": null}"
313,7,112,Claygent,2026-06-10,completed,387,"{""provider_category"": ""AI"", ""response_time_ms"": 1723, ""error_code"": null}"
314,7,113,LinkedIn Sales Navigator,2026-03-28,completed,1872,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 238, ""error_code"": null}"
315,7,113,Waterfall,2026-03-28,completed,83,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1607, ""error_code"": null}"
316,7,113,Claygent,2026-03-28,completed,543,"{""provider_category"": ""AI"", ""response_time_ms"": 1929, ""error_code"": null}"
317,7,114,Salesforce,2026-03-31,completed,2222,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 234, ""error_code"": null}"
318,7,114,HubSpot,2026-03-31,completed,722,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2002, ""error_code"": null}"
319,7,114,Claygent,2026-03-31,completed,1488,"{""provider_category"": ""AI"", ""response_time_ms"": 1072, ""error_code"": null}"
320,7,115,OpenAI,2026-05-13,completed,395,"{""provider_category"": ""AI"", ""response_time_ms"": 1216, ""error_code"": null}"
321,7,115,Apollo,2026-05-13,completed,2316,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1367, ""error_code"": null}"
322,7,115,Waterfall,2026-05-13,completed,159,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1435, ""error_code"": null}"
323,7,115,Claygent,2026-05-13,completed,891,"{""provider_category"": ""AI"", ""response_time_ms"": 2320, ""error_code"": null}"
324,7,116,Apollo,2026-05-11,completed,590,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1784, ""error_code"": null}"
325,7,117,Claygent,2026-05-30,completed,1680,"{""provider_category"": ""AI"", ""response_time_ms"": 2275, ""error_code"": null}"
326,7,118,LinkedIn Sales Navigator,2026-05-25,completed,320,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1470, ""error_code"": null}"
