usage_transaction_id,customer_id,event_timestamp,usage_type,usage_category,units_consumed,related_event_id,usage_metadata
237,7,2026-05-19,action,crm_sync,220,557,"{""workflow_run_id"": 119, ""source"": ""workflow_execution""}"
238,7,2026-05-19,data_credit,ai_research,363,557,"{""workflow_run_id"": 119, ""source"": ""data_provider_or_ai""}"
239,7,2026-04-25,action,personalized_outbound,150,562,"{""workflow_run_id"": 120, ""source"": ""workflow_execution""}"
240,7,2026-04-25,data_credit,enrichment,270,562,"{""workflow_run_id"": 120, ""source"": ""data_provider_or_ai""}"
241,7,2026-05-21,action,ai_account_research,2857,567,"{""workflow_run_id"": 121, ""source"": ""workflow_execution""}"
242,7,2026-05-21,data_credit,enrichment,73,567,"{""workflow_run_id"": 121, ""source"": ""data_provider_or_ai""}"
243,7,2026-04-19,action,lead_enrichment,1608,572,"{""workflow_run_id"": 122, ""source"": ""workflow_execution""}"
244,7,2026-04-19,data_credit,ai_research,625,572,"{""workflow_run_id"": 122, ""source"": ""data_provider_or_ai""}"
245,7,2026-04-16,action,ai_account_research,2115,575,"{""workflow_run_id"": 123, ""source"": ""workflow_execution""}"
246,7,2026-04-16,data_credit,enrichment,81,575,"{""workflow_run_id"": 123, ""source"": ""data_provider_or_ai""}"
247,7,2026-04-26,action,ai_account_research,1881,580,"{""workflow_run_id"": 124, ""source"": ""workflow_execution""}"
248,7,2026-04-26,data_credit,enrichment,698,580,"{""workflow_run_id"": 124, ""source"": ""data_provider_or_ai""}"
249,7,2026-04-21,action,crm_sync,2008,585,"{""workflow_run_id"": 125, ""source"": ""workflow_execution""}"
250,7,2026-04-21,data_credit,ai_research,341,585,"{""workflow_run_id"": 125, ""source"": ""data_provider_or_ai""}"
251,7,2026-04-06,action,ai_account_research,2873,590,"{""workflow_run_id"": 126, ""source"": ""workflow_execution""}"
252,7,2026-04-06,data_credit,ai_research,326,590,"{""workflow_run_id"": 126, ""source"": ""data_provider_or_ai""}"
253,8,2026-05-03,action,crm_sync,2355,593,"{""workflow_run_id"": 127, ""source"": ""workflow_execution""}"
254,8,2026-05-03,data_credit,enrichment,510,593,"{""workflow_run_id"": 127, ""source"": ""data_provider_or_ai""}"
255,8,2026-04-28,action,waterfall_enrichment,339,598,"{""workflow_run_id"": 128, ""source"": ""workflow_execution""}"
256,8,2026-04-28,data_credit,waterfall,503,598,"{""workflow_run_id"": 128, ""source"": ""data_provider_or_ai""}"
257,8,2026-06-01,action,ai_account_research,2116,603,"{""workflow_run_id"": 129, ""source"": ""workflow_execution""}"
258,8,2026-06-01,data_credit,ai_research,575,603,"{""workflow_run_id"": 129, ""source"": ""data_provider_or_ai""}"
259,8,2026-05-09,action,lead_enrichment,2500,608,"{""workflow_run_id"": 130, ""source"": ""workflow_execution""}"
260,8,2026-05-09,data_credit,ai_research,123,608,"{""workflow_run_id"": 130, ""source"": ""data_provider_or_ai""}"
261,8,2026-05-25,action,ai_account_research,1456,613,"{""workflow_run_id"": 131, ""source"": ""workflow_execution""}"
262,8,2026-05-25,data_credit,enrichment,783,613,"{""workflow_run_id"": 131, ""source"": ""data_provider_or_ai""}"
263,8,2026-05-17,action,ai_account_research,1818,616,"{""workflow_run_id"": 132, ""source"": ""workflow_execution""}"
264,8,2026-05-17,data_credit,ai_research,190,616,"{""workflow_run_id"": 132, ""source"": ""data_provider_or_ai""}"
265,8,2026-06-19,action,personalized_outbound,2340,621,"{""workflow_run_id"": 133, ""source"": ""workflow_execution""}"
266,8,2026-06-19,data_credit,ai_research,115,621,"{""workflow_run_id"": 133, ""source"": ""data_provider_or_ai""}"
267,8,2026-07-02,action,lead_enrichment,2805,624,"{""workflow_run_id"": 134, ""source"": ""workflow_execution""}"
268,8,2026-07-02,data_credit,ai_research,308,624,"{""workflow_run_id"": 134, ""source"": ""data_provider_or_ai""}"
269,8,2026-05-17,action,personalized_outbound,2807,629,"{""workflow_run_id"": 135, ""source"": ""workflow_execution""}"
270,8,2026-05-17,data_credit,enrichment,291,629,"{""workflow_run_id"": 135, ""source"": ""data_provider_or_ai""}"
271,8,2026-07-08,action,crm_sync,1685,634,"{""workflow_run_id"": 136, ""source"": ""workflow_execution""}"
272,8,2026-07-08,data_credit,ai_research,555,634,"{""workflow_run_id"": 136, ""source"": ""data_provider_or_ai""}"
273,8,2026-06-24,action,waterfall_enrichment,420,637,"{""workflow_run_id"": 137, ""source"": ""workflow_execution""}"
274,8,2026-06-24,data_credit,ai_research,719,637,"{""workflow_run_id"": 137, ""source"": ""data_provider_or_ai""}"
275,8,2026-05-12,action,personalized_outbound,1508,642,"{""workflow_run_id"": 138, ""source"": ""workflow_execution""}"
276,8,2026-05-12,data_credit,ai_research,440,642,"{""workflow_run_id"": 138, ""source"": ""data_provider_or_ai""}"
277,8,2026-06-05,action,personalized_outbound,2951,647,"{""workflow_run_id"": 139, ""source"": ""workflow_execution""}"
278,8,2026-06-05,data_credit,enrichment,721,647,"{""workflow_run_id"": 139, ""source"": ""data_provider_or_ai""}"
279,8,2026-05-16,action,waterfall_enrichment,811,652,"{""workflow_run_id"": 140, ""source"": ""workflow_execution""}"
280,8,2026-05-16,data_credit,enrichment,217,652,"{""workflow_run_id"": 140, ""source"": ""data_provider_or_ai""}"
281,8,2026-04-24,action,lead_enrichment,1532,657,"{""workflow_run_id"": 141, ""source"": ""workflow_execution""}"
282,8,2026-04-24,data_credit,enrichment,372,657,"{""workflow_run_id"": 141, ""source"": ""data_provider_or_ai""}"
283,8,2026-05-20,action,lead_enrichment,641,660,"{""workflow_run_id"": 142, ""source"": ""workflow_execution""}"
284,8,2026-05-20,data_credit,enrichment,682,660,"{""workflow_run_id"": 142, ""source"": ""data_provider_or_ai""}"
285,8,2026-07-02,action,crm_sync,2073,665,"{""workflow_run_id"": 143, ""source"": ""workflow_execution""}"
286,8,2026-07-02,data_credit,ai_research,85,665,"{""workflow_run_id"": 143, ""source"": ""data_provider_or_ai""}"
287,8,2026-05-22,action,crm_sync,1690,670,"{""workflow_run_id"": 144, ""source"": ""workflow_execution""}"
288,8,2026-05-22,data_credit,enrichment,774,670,"{""workflow_run_id"": 144, ""source"": ""data_provider_or_ai""}"
289,9,2026-07-17,action,personalized_outbound,2097,675,"{""workflow_run_id"": 145, ""source"": ""workflow_execution""}"
290,9,2026-07-17,data_credit,waterfall,360,675,"{""workflow_run_id"": 145, ""source"": ""data_provider_or_ai""}"
291,9,2026-05-19,action,lead_enrichment,2275,680,"{""workflow_run_id"": 146, ""source"": ""workflow_execution""}"
292,9,2026-05-19,data_credit,enrichment,215,680,"{""workflow_run_id"": 146, ""source"": ""data_provider_or_ai""}"
293,9,2026-07-22,action,ai_account_research,1483,685,"{""workflow_run_id"": 147, ""source"": ""workflow_execution""}"
294,9,2026-07-22,data_credit,waterfall,464,685,"{""workflow_run_id"": 147, ""source"": ""data_provider_or_ai""}"
295,9,2026-05-14,action,waterfall_enrichment,1147,688,"{""workflow_run_id"": 148, ""source"": ""workflow_execution""}"
296,9,2026-05-14,data_credit,waterfall,567,688,"{""workflow_run_id"": 148, ""source"": ""data_provider_or_ai""}"
297,9,2026-05-03,action,lead_enrichment,2195,691,"{""workflow_run_id"": 149, ""source"": ""workflow_execution""}"
298,9,2026-05-03,data_credit,waterfall,756,691,"{""workflow_run_id"": 149, ""source"": ""data_provider_or_ai""}"
299,9,2026-05-12,action,lead_enrichment,2851,696,"{""workflow_run_id"": 150, ""source"": ""workflow_execution""}"
300,9,2026-05-12,data_credit,enrichment,111,696,"{""workflow_run_id"": 150, ""source"": ""data_provider_or_ai""}"
301,9,2026-07-09,action,lead_enrichment,1575,701,"{""workflow_run_id"": 151, ""source"": ""workflow_execution""}"
302,9,2026-07-09,data_credit,ai_research,713,701,"{""workflow_run_id"": 151, ""source"": ""data_provider_or_ai""}"
303,9,2026-06-20,action,lead_enrichment,1741,706,"{""workflow_run_id"": 152, ""source"": ""workflow_execution""}"
304,9,2026-06-20,data_credit,ai_research,429,706,"{""workflow_run_id"": 152, ""source"": ""data_provider_or_ai""}"
305,9,2026-05-31,action,waterfall_enrichment,1171,711,"{""workflow_run_id"": 153, ""source"": ""workflow_execution""}"
306,9,2026-05-31,data_credit,ai_research,690,711,"{""workflow_run_id"": 153, ""source"": ""data_provider_or_ai""}"
307,9,2026-04-28,action,personalized_outbound,1086,716,"{""workflow_run_id"": 154, ""source"": ""workflow_execution""}"
308,9,2026-04-28,data_credit,ai_research,358,716,"{""workflow_run_id"": 154, ""source"": ""data_provider_or_ai""}"
309,9,2026-05-03,action,waterfall_enrichment,2403,721,"{""workflow_run_id"": 155, ""source"": ""workflow_execution""}"
310,9,2026-05-03,data_credit,waterfall,231,721,"{""workflow_run_id"": 155, ""source"": ""data_provider_or_ai""}"
311,9,2026-07-21,action,crm_sync,2602,724,"{""workflow_run_id"": 156, ""source"": ""workflow_execution""}"
312,9,2026-07-21,data_credit,enrichment,220,724,"{""workflow_run_id"": 156, ""source"": ""data_provider_or_ai""}"
313,9,2026-05-12,action,waterfall_enrichment,2182,729,"{""workflow_run_id"": 157, ""source"": ""workflow_execution""}"
314,9,2026-05-12,data_credit,waterfall,201,729,"{""workflow_run_id"": 157, ""source"": ""data_provider_or_ai""}"
315,9,2026-07-10,action,ai_account_research,2854,734,"{""workflow_run_id"": 158, ""source"": ""workflow_execution""}"
316,9,2026-07-10,data_credit,waterfall,155,734,"{""workflow_run_id"": 158, ""source"": ""data_provider_or_ai""}"
317,9,2026-07-19,action,crm_sync,918,739,"{""workflow_run_id"": 159, ""source"": ""workflow_execution""}"
318,9,2026-07-19,data_credit,enrichment,293,739,"{""workflow_run_id"": 159, ""source"": ""data_provider_or_ai""}"
319,9,2026-06-02,action,lead_enrichment,2641,744,"{""workflow_run_id"": 160, ""source"": ""workflow_execution""}"
320,9,2026-06-02,data_credit,enrichment,473,744,"{""workflow_run_id"": 160, ""source"": ""data_provider_or_ai""}"
321,9,2026-07-17,action,crm_sync,759,749,"{""workflow_run_id"": 161, ""source"": ""workflow_execution""}"
322,9,2026-07-17,data_credit,ai_research,618,749,"{""workflow_run_id"": 161, ""source"": ""data_provider_or_ai""}"
323,9,2026-04-27,action,ai_account_research,1006,754,"{""workflow_run_id"": 162, ""source"": ""workflow_execution""}"
324,9,2026-04-27,data_credit,waterfall,238,754,"{""workflow_run_id"": 162, ""source"": ""data_provider_or_ai""}"
325,9,2026-06-08,action,ai_account_research,1925,759,"{""workflow_run_id"": 163, ""source"": ""workflow_execution""}"
326,9,2026-06-08,data_credit,enrichment,518,759,"{""workflow_run_id"": 163, ""source"": ""data_provider_or_ai""}"
327,10,2026-04-26,action,ai_account_research,1287,764,"{""workflow_run_id"": 164, ""source"": ""workflow_execution""}"
328,10,2026-04-26,data_credit,ai_research,722,764,"{""workflow_run_id"": 164, ""source"": ""data_provider_or_ai""}"
329,10,2026-07-08,action,waterfall_enrichment,2300,769,"{""workflow_run_id"": 165, ""source"": ""workflow_execution""}"
330,10,2026-07-08,data_credit,enrichment,580,769,"{""workflow_run_id"": 165, ""source"": ""data_provider_or_ai""}"
331,10,2026-05-31,action,crm_sync,2740,774,"{""workflow_run_id"": 166, ""source"": ""workflow_execution""}"
332,10,2026-05-31,data_credit,enrichment,582,774,"{""workflow_run_id"": 166, ""source"": ""data_provider_or_ai""}"
333,10,2026-05-29,action,lead_enrichment,2416,779,"{""workflow_run_id"": 167, ""source"": ""workflow_execution""}"
334,10,2026-05-29,data_credit,ai_research,600,779,"{""workflow_run_id"": 167, ""source"": ""data_provider_or_ai""}"
335,10,2026-06-01,action,crm_sync,2666,784,"{""workflow_run_id"": 168, ""source"": ""workflow_execution""}"
336,10,2026-06-01,data_credit,waterfall,98,784,"{""workflow_run_id"": 168, ""source"": ""data_provider_or_ai""}"
337,10,2026-05-01,action,personalized_outbound,1725,789,"{""workflow_run_id"": 169, ""source"": ""workflow_execution""}"
338,10,2026-05-01,data_credit,waterfall,392,789,"{""workflow_run_id"": 169, ""source"": ""data_provider_or_ai""}"
339,10,2026-04-23,action,personalized_outbound,1182,794,"{""workflow_run_id"": 170, ""source"": ""workflow_execution""}"
340,10,2026-04-23,data_credit,enrichment,398,794,"{""workflow_run_id"": 170, ""source"": ""data_provider_or_ai""}"
341,10,2026-04-27,action,crm_sync,2215,799,"{""workflow_run_id"": 171, ""source"": ""workflow_execution""}"
342,10,2026-04-27,data_credit,ai_research,435,799,"{""workflow_run_id"": 171, ""source"": ""data_provider_or_ai""}"
343,10,2026-06-05,action,personalized_outbound,1783,802,"{""workflow_run_id"": 172, ""source"": ""workflow_execution""}"
344,10,2026-06-05,data_credit,enrichment,42,802,"{""workflow_run_id"": 172, ""source"": ""data_provider_or_ai""}"
345,10,2026-04-27,action,ai_account_research,2486,807,"{""workflow_run_id"": 173, ""source"": ""workflow_execution""}"
346,10,2026-04-27,data_credit,waterfall,206,807,"{""workflow_run_id"": 173, ""source"": ""data_provider_or_ai""}"
347,10,2026-07-15,action,crm_sync,2618,812,"{""workflow_run_id"": 174, ""source"": ""workflow_execution""}"
348,10,2026-07-15,data_credit,enrichment,634,812,"{""workflow_run_id"": 174, ""source"": ""data_provider_or_ai""}"
349,11,2026-03-08,action,personalized_outbound,2182,817,"{""workflow_run_id"": 175, ""source"": ""workflow_execution""}"
350,11,2026-03-08,data_credit,ai_research,430,817,"{""workflow_run_id"": 175, ""source"": ""data_provider_or_ai""}"
351,11,2026-04-14,action,lead_enrichment,817,822,"{""workflow_run_id"": 176, ""source"": ""workflow_execution""}"
352,11,2026-04-14,data_credit,ai_research,675,822,"{""workflow_run_id"": 176, ""source"": ""data_provider_or_ai""}"
353,11,2026-03-31,action,personalized_outbound,455,827,"{""workflow_run_id"": 177, ""source"": ""workflow_execution""}"
354,11,2026-03-31,data_credit,ai_research,302,827,"{""workflow_run_id"": 177, ""source"": ""data_provider_or_ai""}"
355,11,2026-03-20,action,personalized_outbound,1767,832,"{""workflow_run_id"": 178, ""source"": ""workflow_execution""}"
356,11,2026-03-20,data_credit,enrichment,538,832,"{""workflow_run_id"": 178, ""source"": ""data_provider_or_ai""}"
357,11,2026-04-15,action,crm_sync,1667,837,"{""workflow_run_id"": 179, ""source"": ""workflow_execution""}"
358,11,2026-04-15,data_credit,enrichment,668,837,"{""workflow_run_id"": 179, ""source"": ""data_provider_or_ai""}"
359,11,2026-04-30,action,crm_sync,2051,842,"{""workflow_run_id"": 180, ""source"": ""workflow_execution""}"
360,11,2026-04-30,data_credit,ai_research,341,842,"{""workflow_run_id"": 180, ""source"": ""data_provider_or_ai""}"
361,11,2026-03-02,action,ai_account_research,2614,847,"{""workflow_run_id"": 181, ""source"": ""workflow_execution""}"
362,11,2026-03-02,data_credit,waterfall,26,847,"{""workflow_run_id"": 181, ""source"": ""data_provider_or_ai""}"
363,11,2026-02-08,action,personalized_outbound,2911,852,"{""workflow_run_id"": 182, ""source"": ""workflow_execution""}"
364,11,2026-02-08,data_credit,ai_research,198,852,"{""workflow_run_id"": 182, ""source"": ""data_provider_or_ai""}"
365,11,2026-02-18,action,crm_sync,1836,857,"{""workflow_run_id"": 183, ""source"": ""workflow_execution""}"
366,11,2026-02-18,data_credit,ai_research,235,857,"{""workflow_run_id"": 183, ""source"": ""data_provider_or_ai""}"
367,11,2026-05-03,action,waterfall_enrichment,903,862,"{""workflow_run_id"": 184, ""source"": ""workflow_execution""}"
368,11,2026-05-03,data_credit,waterfall,169,862,"{""workflow_run_id"": 184, ""source"": ""data_provider_or_ai""}"
369,12,2026-04-11,action,personalized_outbound,2504,867,"{""workflow_run_id"": 185, ""source"": ""workflow_execution""}"
370,12,2026-04-11,data_credit,ai_research,553,867,"{""workflow_run_id"": 185, ""source"": ""data_provider_or_ai""}"
371,12,2026-04-06,action,lead_enrichment,2246,872,"{""workflow_run_id"": 186, ""source"": ""workflow_execution""}"
372,12,2026-04-06,data_credit,enrichment,105,872,"{""workflow_run_id"": 186, ""source"": ""data_provider_or_ai""}"
373,12,2026-03-18,action,waterfall_enrichment,2346,877,"{""workflow_run_id"": 187, ""source"": ""workflow_execution""}"
374,12,2026-03-18,data_credit,enrichment,475,877,"{""workflow_run_id"": 187, ""source"": ""data_provider_or_ai""}"
375,12,2026-05-13,action,personalized_outbound,1508,882,"{""workflow_run_id"": 188, ""source"": ""workflow_execution""}"
376,12,2026-05-13,data_credit,ai_research,313,882,"{""workflow_run_id"": 188, ""source"": ""data_provider_or_ai""}"
377,12,2026-04-22,action,waterfall_enrichment,2661,887,"{""workflow_run_id"": 189, ""source"": ""workflow_execution""}"
378,12,2026-04-22,data_credit,waterfall,265,887,"{""workflow_run_id"": 189, ""source"": ""data_provider_or_ai""}"
379,12,2026-05-02,action,crm_sync,1413,892,"{""workflow_run_id"": 190, ""source"": ""workflow_execution""}"
380,12,2026-05-02,data_credit,enrichment,39,892,"{""workflow_run_id"": 190, ""source"": ""data_provider_or_ai""}"
381,12,2026-02-19,action,lead_enrichment,2141,897,"{""workflow_run_id"": 191, ""source"": ""workflow_execution""}"
382,12,2026-02-19,data_credit,ai_research,400,897,"{""workflow_run_id"": 191, ""source"": ""data_provider_or_ai""}"
383,12,2026-05-13,action,lead_enrichment,1914,902,"{""workflow_run_id"": 192, ""source"": ""workflow_execution""}"
384,12,2026-05-13,data_credit,waterfall,273,902,"{""workflow_run_id"": 192, ""source"": ""data_provider_or_ai""}"
385,12,2026-02-17,action,lead_enrichment,1137,907,"{""workflow_run_id"": 193, ""source"": ""workflow_execution""}"
386,12,2026-02-17,data_credit,waterfall,512,907,"{""workflow_run_id"": 193, ""source"": ""data_provider_or_ai""}"
387,12,2026-03-23,action,lead_enrichment,2919,912,"{""workflow_run_id"": 194, ""source"": ""workflow_execution""}"
388,12,2026-03-23,data_credit,enrichment,630,912,"{""workflow_run_id"": 194, ""source"": ""data_provider_or_ai""}"
389,12,2026-04-01,action,ai_account_research,1896,917,"{""workflow_run_id"": 195, ""source"": ""workflow_execution""}"
390,12,2026-04-01,data_credit,enrichment,770,917,"{""workflow_run_id"": 195, ""source"": ""data_provider_or_ai""}"
391,12,2026-02-15,action,ai_account_research,2318,922,"{""workflow_run_id"": 196, ""source"": ""workflow_execution""}"
